,id,snapshot.id,snapshot.name,sourceLocation.id,sourceLocation.name,sourceLocation.type,destinationLocation.id,destinationLocation.name,destinationLocation.type,count
516,22911,12,04/2019,1520,Bystřice pod Hostýnem,ORP,1996,Přerov,ORP,498
518,44473,12,04/2019,1716,Bruntál,ORP,1724,Krnov,ORP,482
519,95002,12,04/2019,1627,Bučovice,ORP,1643,Vyškov,ORP,459
521,15531,12,04/2019,230,Černošice,ORP,248,Dobříš,ORP,451
522,4562,12,04/2019,1716,Bruntál,ORP,1732,Rýmařov,ORP,430
525,76348,12,04/2019,1317,Brno,ORP,1643,Vyškov,ORP,401
527,5247,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,230,Černošice,ORP,398
531,54983,12,04/2019,1678,Bystřice nad Pernštejnem,ORP,1317,Brno,ORP,380
532,45976,12,04/2019,1317,Brno,ORP,1325,Ivančice,ORP,376
537,65454,12,04/2019,1317,Brno,ORP,1392,Hustopeče,ORP,331
539,44925,12,04/2019,1317,Brno,ORP,1350,Tišnov,ORP,325
541,39791,12,04/2019,1520,Bystřice pod Hostýnem,ORP,1546,Kroměříž,ORP,319
542,63916,12,04/2019,1520,Bystřice pod Hostýnem,ORP,2046,Valašské Meziříčí,ORP,317
544,62014,12,04/2019,1520,Bystřice pod Hostýnem,ORP,1465,Zlín,ORP,301
545,14373,12,04/2019,1317,Brno,ORP,1384,Břeclav,ORP,294
546,10730,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,221,Říčany,ORP,280
547,83884,12,04/2019,124,Čáslav,ORP,1091,Přelouč,ORP,267
548,3419,12,04/2019,1317,Brno,ORP,1414,Pohořelice,ORP,267
549,34512,12,04/2019,1520,Bystřice pod Hostýnem,ORP,1970,Hranice,ORP,265
552,78107,12,04/2019,124,Čáslav,ORP,981,Chrudim,ORP,259
556,84579,12,04/2019,1317,Brno,ORP,1694,Velké Meziříčí,ORP,240
557,23790,12,04/2019,1317,Brno,ORP,1660,Znojmo,ORP,239
559,66530,12,04/2019,1716,Bruntál,ORP,1899,Olomouc,ORP,237
561,340,12,04/2019,1317,Brno,ORP,1309,Boskovice,ORP,233
563,90959,12,04/2019,1627,Bučovice,ORP,1635,Slavkov u Brna,ORP,231
567,34208,12,04/2019,1716,Bruntál,ORP,1961,Ostrava,ORP,192
569,64336,12,04/2019,1627,Bučovice,ORP,1546,Kroměříž,ORP,190
570,72507,12,04/2019,1317,Brno,ORP,1635,Slavkov u Brna,ORP,187
571,54654,12,04/2019,1317,Brno,ORP,1589,Náměšť nad Oslavou,ORP,185
572,60525,12,04/2019,124,Čáslav,ORP,1082,Pardubice,ORP,185
573,71949,12,04/2019,1678,Bystřice nad Pernštejnem,ORP,1180,Polička,ORP,183
576,11475,12,04/2019,1384,Břeclav,ORP,19,Praha,ORP,179
578,87698,12,04/2019,1317,Brno,ORP,1899,Olomouc,ORP,177
580,65093,12,04/2019,1716,Bruntál,ORP,1911,Šternberk,ORP,165
582,18671,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,141,Mělník,ORP,156
583,84845,12,04/2019,1317,Brno,ORP,1481,Kyjov,ORP,152
584,13739,12,04/2019,230,Černošice,ORP,132,Kralupy nad Vltavou,ORP,146
585,34595,12,04/2019,1678,Bystřice nad Pernštejnem,ORP,1350,Tišnov,ORP,143
586,55425,12,04/2019,124,Čáslav,ORP,931,Chotěboř,ORP,141
587,22797,12,04/2019,124,Čáslav,ORP,949,Havlíčkův Brod,ORP,141
590,55443,12,04/2019,1317,Brno,ORP,1627,Bučovice,ORP,131
591,75084,12,04/2019,1678,Bystřice nad Pernštejnem,ORP,1694,Velké Meziříčí,ORP,129
592,57141,12,04/2019,1317,Brno,ORP,1562,Prostějov,ORP,128
594,33837,12,04/2019,1384,Břeclav,ORP,1368,Šlapanice,ORP,121
595,157,12,04/2019,1384,Břeclav,ORP,1376,Židlochovice,ORP,120
596,6628,12,04/2019,1678,Bystřice nad Pernštejnem,ORP,1309,Boskovice,ORP,114
599,74040,12,04/2019,124,Čáslav,ORP,957,Světlá nad Sázavou,ORP,112
601,59470,12,04/2019,1716,Bruntál,ORP,1953,Vítkov,ORP,106
605,8437,12,04/2019,1678,Bystřice nad Pernštejnem,ORP,19,Praha,ORP,106
606,68605,12,04/2019,1317,Brno,ORP,1597,Třebíč,ORP,104
607,73696,12,04/2019,1716,Bruntál,ORP,1317,Brno,ORP,102
610,93226,12,04/2019,1317,Brno,ORP,1406,Mikulov,ORP,101
612,77568,12,04/2019,1678,Bystřice nad Pernštejnem,ORP,1333,Kuřim,ORP,100
615,6175,12,04/2019,1520,Bystřice pod Hostýnem,ORP,1988,Lipník nad Bečvou,ORP,93
616,28038,12,04/2019,1317,Brno,ORP,1651,Moravský Krumlov,ORP,91
618,15597,12,04/2019,1520,Bystřice pod Hostýnem,ORP,1899,Olomouc,ORP,91
620,24655,12,04/2019,1520,Bystřice pod Hostýnem,ORP,1317,Brno,ORP,90
621,30583,12,04/2019,213,Brandýs nad Labem-Stará Boleslav,ORP,78,Kladno,ORP,90
622,84606,12,04/2019,1317,Brno,ORP,1503,Jihlava,ORP,88
624,40627,12,04/2019,230,Černošice,ORP,60,Hořovice,ORP,84
